epoch,0
1,6.481943002681143
2,6.0511188752872425
3,5.914127595645866
4,5.828096896102748
5,5.769338067044917
6,5.723484968401722
7,5.690254068866219
8,5.669008608945866
9,5.638987673926599
10,5.618368414259448
11,5.6042908737339925
12,5.5909636782616685
13,5.581097406210358
14,5.5697802464986585
15,5.562107966118252
16,5.552100560099809
17,5.545987851840934
18,5.535373845051244
19,5.528297399737172
20,5.526657704225521
21,5.519679654504835
22,5.515847407665449
23,5.5119842155692504
24,5.5086712935536175
25,5.500478832992082
26,5.496406682987803
27,5.491175022321878
28,5.488205314911518
29,5.486995023550446
30,5.4820273389521335
31,5.481837346381748
32,5.477627351111972
33,5.4760507996549315
34,5.477153296323166
35,5.470562870969477
36,5.468006900905334
37,5.462325125625453
38,5.463996734815774
39,5.4581534395512845
40,5.457234299059996
41,5.45563559679641
42,5.45387062584002
43,5.449322857807592
44,5.449659549083906
45,5.448725031823227
46,5.445063443528008
47,5.4404342346584675
48,5.442454642856244
49,5.439216653096307
50,5.4408056858888605
51,5.439940708199727
52,5.434325041230192
53,5.4355708594174725
54,5.436057955948348
55,5.43234784824332
56,5.430344099850998
57,5.42944536995642
58,5.4250191118299345
59,5.426437510657556
60,5.425050243888934
61,5.42364663684491
62,5.420534035594193
63,5.423282397162054
64,5.413968828535571
65,5.41401921105139
66,5.417235585832104
67,5.413472160850604
68,5.414059486585794
69,5.412159152866638
70,5.415496693444006
71,5.411093662694557
72,5.407413374517382
73,5.409729701956523
74,5.409488348616767
75,5.409773448078902
76,5.406282665803261
77,5.403797474104104
78,5.401367875718579
79,5.4041632131202935
80,5.403624200329338
81,5.399040551529717
82,5.395428480561247
83,5.400165523450399
84,5.394384511967295
85,5.396026419610092
86,5.39643781701314
87,5.39666027383706
88,5.394638135261142
89,5.394647367221793
90,5.392966290110166
91,5.3921484111510605
92,5.392002036891033
93,5.390340613335678
94,5.389384633487033
95,5.388985928800917
96,5.386909942037051
97,5.384268003640716
98,5.384054306856136
99,5.385823520188479
100,5.382776216133354
101,5.384884209976983
102,5.381448558925354
103,5.380295551929278
104,5.381071174267641
105,5.38064672529083
106,5.3828533408568076
107,5.381603147565704
108,5.37847431418822
109,5.3790876054272205
110,5.376928806304932
111,5.3767469986197876
112,5.375592133433549
113,5.37349484138882
114,5.374427190760977
115,5.375264251355043
116,5.372877322521406
117,5.370729893753209
118,5.369168905867744
119,5.371665153306784
120,5.368158650152462
121,5.369791414319854
122,5.368949845894096
123,5.369646003565838
124,5.370530659390479
125,5.369247392280815
126,5.3692341096622425
127,5.365805625915527
128,5.366006167893557
129,5.369001280401171
130,5.365254805260098
131,5.3657141370871635
132,5.364919367524767
133,5.362446086922872
134,5.360798703026526
135,5.361427351371529
136,5.363329651429481
137,5.361225895045959
138,5.35988994971993
139,5.361534457845786
140,5.358850120269146
141,5.35921356358479
142,5.358656081956687
143,5.359292861112614
144,5.358085337373399
145,5.35734592024813
146,5.35364500026113
147,5.356266695199554
148,5.354563083845315
149,5.354343261915384
150,5.352843982657206
151,5.3551172177816175
152,5.3515517637901695
153,5.353877116724388
154,5.352176681007307
155,5.352084474465282
156,5.350931659187238
157,5.3497561474436335
158,5.347993142826041
159,5.3496768204207275
160,5.349260074576152
161,5.3462066650390625
162,5.353149202681079
163,5.346299628621524
164,5.3447502716300415
165,5.348343927835681
166,5.34606258647958
167,5.3433196913335745
168,5.343981152957248
169,5.345725511767201
170,5.3448331282310875
171,5.344336750581093
172,5.343325723077833
173,5.343386389545558
174,5.340394447759254
175,5.343471507436221
176,5.342397527596385
177,5.341357167234126
178,5.338736794658543
179,5.339829459632795
180,5.340307378277336
181,5.333985343421857
182,5.338979082009227
183,5.339401638384947
184,5.336674370716527
185,5.338200923093815
186,5.335675785222004
187,5.33527155512387
188,5.334924633969965
189,5.334747565161321
190,5.334459840636892
191,5.331926650607709
192,5.332715260613825
193,5.331975386314785
194,5.331819519554217
195,5.334610801382163
